RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    8   10     0     0  con    0  1.0D+00  2.2D-01  1.480D+02  3.072D+02
    9   11     0     0  con    0  1.0D+00  4.6D-01  1.096D+02  2.145D+02
   10   12     0     0  con    0  1.0D+00  3.9D-01  4.405D+01  1.582D+02
   11   13     0     0  con    0  1.0D+00  2.9D-01  2.463D+01  1.308D+02
   12   14     0     0  con    0  1.0D+00  6.9D-01  2.267D+01  9.349D+01
   13   15     0     0  con    0  1.0D+00  1.2D+00  3.203D+01  6.846D+01
   14   16     0     0  con    0  1.0D+00  4.6D-01  1.302D+01  4.686D+01
   15   17     0     0  con    0  1.0D+00  3.4D-01  8.307D+00  3.816D+01
   16   18     0     0  con    0  1.0D+00  5.1D-01  4.987D+00  2.900D+01
   17   19     0     0  con    0  1.0D+00  3.0D-01  3.156D+00  2.515D+01
   18   20     0     0  con    0  1.0D+00  2.1D-01  3.704D+00  2.310D+01
   19   21     0     0  con    0  1.0D+00  4.0D-01  2.303D+00  2.094D+01
   20   22     0     0  con    0  1.0D+00  2.5D-01  2.137D+00  1.983D+01
   21   23     0     0  con    0  1.0D+00  3.0D-01  2.714D+00  1.911D+01
   22   25     0     0  con    1  5.0D-01  1.1D-01  2.346D+00  1.873D+01
   23   26     0     0      51   55     0     0  con    0  1.0D+00  1.8D-01  3.239D+00  5.361D+01
   52   56     0     0  con    0  1.0D+00  1.9D-01  3.004D+00  5.308D+01
   53   57     0     0  con    0  1.0D+00  3.7D-01  3.209D+00  5.247D+01
   54   58     0     0  con    0  1.0D+00  2.5D-01  2.275D+00  5.194D+01
   55   59     0     0  con    0  1.0D+00  5.1D-   28   31     0     0  con    0  1.0D+00  1.1D-01  1.918D+00  1.637D+01
   29   32     0     0  con    0  1.0D+00  2.7D-01  2.196D+00  1.594D+01
   30   33     0     0  con    0  1.0D+00  3.5D-01  1.574D+00  1.538D+01
   31   34     0     0  con    0  1.0D+00  4.0D-01  1.682D+00  1.492D+01
   32   35     0     0  con    0  1.0D+00  4.3D-01  1.309D+00  1.454D+01
   33   36     0     0  con    0  1.0D+00  5.3D-01  1.430D+00  1.420D+01
   34   37     0     0  con    0  1.0D+00  2.4D-01  1.360D+00  1.381D+01
   35   38     0     0  con    0  1.0D+00  2.5D-01  1.424D+00  1.344D+01
   36   39     0     0  con    0  1.0D+00  4.4D-01  1.439D+00  1.283D+01
   37   40     0     0  con    0  1.0D+00  8.2D-01  1.331D+00  1.202D+01
   38   41     0     0  con    0  1.0D+00  1.5D+00  1.623D+00  1.126D+01
   39   42     0     0  con    0  1.0D+00  4.4D-01  1.789D+00  1.079D+01
   40   43     0     0  con    0  1.0D+00  1.5D-01  6.184D-01  1.044D+01
   41   44     0     0  con    0  1.0D+00  3.1D-01  6.612D-01  1.010D+01
   42   45     0     0  con    0  1.0D+00  6.8D-01  1.684D+00  9.596D+00
   43   46     0     0  con    0  1.0D+00  7.5D-01  1.113D+00  9.145D+00
   44   47     0     0  con    0  1.0D+00  8.1D-01  8.340D-01  8.770D+00
   45   48     0     0  con    0  1.0D+00  2.1D-01  5.210D-01  8.419D+00
   46   49     0     0  con    0  1.0D+00  3.0D-01  4.499D-01  8.210D+00
   47   51     0     0  con    1  4.5D-01  1.9D-01  1.287D+00  8.042D+00
   48   52     0     0  con    0  1.0D+00  3.9D-01  6.558D-01  7.838D+00
   49   53     0     0  con    0  1.0D+00  2.9D-01  3.117D-01  7.725D+00
   50   54     0     0  con    0  1.0D+00  3.3D-01  3.802D-01  7.587D+00
   51   55     0     0  con    0  1.0D+00  2.8D-01  6.180D-01  7.443D+00
   52   57     0     0  con    1  3.5D-01  1.5D-01  4.291D-01  7.387D+00
   53   58     0     0  con    0  1.0D+00  6.2D-02  2.296D-01  7.337D+00
   54   59     0     0  con    0  1.0D+00  8.7D-02  1.960D-01  7.297D+00
   55   60     0     0  con    0  1.0D+00  1.7D-01  2.598D-01  7.252D+00
   56   61     0     0  con    0  1.0D+00  1.6D-01  1.422D-01  7.213D+00
   57   62     0     0  con    0  1.0D+00  1.8D-01  1.057D-01  7.187D+00
   58   63     0     0  con    0  1.0D+00  8.8D-02  3.484D-01  7.181D+00
   59   64     0     0  con    0  1.0D+00  7.1D-02  1.789D-01  7.171D+00
   60   65     0     0  con    0  1.0D+00  2.0D-02  7.430D-02  7.165D+00
   61   66     0     0  con    0  1.0D+00  2.0D-02  5.791D-02  7.161D+00
   62   67     0     0  con    0  1.0D+00  5.1D-02  8.027D-02  7.156D+00
   63   68     0     0  con    0  1.0D+00  5.0D-02  1.004D-01  7.151D+00
   64   70     0     0  con    1  3.5D-01  2.8D-02  6.542D-02  7.149D+00
   65   71     0     0  con    0  1.0D+00  4.4D-02  4.482D-02  7.146D+00
   66   72     0     0  con    0  1.0D+00  1.2D-02  2.621D-02  7.144D+00
   67   73     0     0  con    0  1.0D+00  2.9D-02  1.146D-01  7.142D+00
   68   75     0     0  con    1  5.1D-01  1.0D-02  2.360D-02  7.141D+00
   69   76     0     0  con    0  1.0D+00  3.6D-03  1.716D-02  7.141D+00
   70   77     0     0  con    0  1.0D+00  6.7D-03  1.557D-02  7.141D+00
   71   79     0     0  con    1  2.9D-01  5.0D-03  4.181D-02  7.140D+00
   72   80     0     0  con    0  1.0D+00  5.6D-03  2.444D-02  7.140D+00
   73   81     0     0  con    0  1.0D+00  8.9D-03  1.302D-02  7.140D+00
   74   82     0     0  con    0  1.0D+00  5.0D-03  1.337D-02  7.140D+00
   75   83     0     0  con    0  1.0D+00  6.8D-03  8.018D-03  7.140D+00
   76   85     0     0  con    1  2.1D-01  1.9D-03  2.060D-02  7.140D+00
   77   86     0     0  con    0  1.0D+00  2.4D-03  6.548D-03  7.140D+00
   78   87     0     0  con    0  1.0D+00  1.5D-03  4.381D-03  7.140D+00
   79   88     0     0  con    0  1.0D+00  1.9D-03  6.736D-03  7.140D+00
 stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.757D+04  1.217D+04
   85   95     0     0  con    0  1.0D+00  1.0D-03  4.793D-03  7.139D+00
   86   96     0     0  con    0  1.0D+00  2.8D-04  4.195D-03  7.139D+00
   87   97     0     0  con    0  1.0D+00  7.2D-04  3.345D-03  7.139D+00
   88   98     0     0  con    0  1.0D+00  5.9D-04  3.380D-03  7.139D+00
   89  100     0     0  con    1  4.5D-01  1.3D-03  7.649D-03  7.139D+00
   90  101     0     0  con    0  1.0D+00  1.4D-03  3.376D-03  7.139D+00
   91  102     0     0  con    0  1.0D+00  7.7D-04  3.878D-03  7.139D+00
   92  103     0     0  con    0  1.0D+00  8.9D-04  4.236D-03  7.139D+00
   93  104     0     0  con    0  1.0D+00  9.2D-04  4.156D-03  7.139D+00
   94  105     0     0  con    0  1.0D+00  2.3D-03  4.026D-03  7.139D+00
   95  107     0     0  con    1  3.5D-01  1.7D-03  4.413D-03  7.139D+00
   96  108     0     0  con    0  1.0D+00  2.5D-03  2.734D-03  7.139D+00
   97  109     0     0  con    0  1.0D+00  1.8D-03  2.493D-03  7.139D+00
   98  110     0     0  con    0  1.0D+00  3.2D-03  7.251D-03  7.139D+00
   99  111     0     0  con    0  1.0D+00  5.3D-04  3.208D-03  7.139D+00
  100  112     0     0  con    0  1.0D+00  6.7D-04  2.472D-03  7.139D+00

STOP: TOTAL NO. of ITERATIONS REACHED LIMIT                 

 Total User time 1.238E+01 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.754D+04  1.217D+04
    1    3     1     0  ---    1  4.6D-06  3.2D-01  1.358D+04  1.036D+04
    2    4     0     0  con    0  1.0D+00  1.1D-01  1.082D+04  7.531D+03
    3    5     0     0  con    0  1.0D+00  4.2D-01  3.216D+03  1.984D+03
    4    6     0     0  con    0  1.0D+00  1.6D-01  1.901D+03  1.229D+03
    5    7     0     0  con    0  1.0D+00  2.1D-01  9.638D+02  7.108D+02
    6    8     0     0  con    0  1.0D+00  2.0D-01  5.664D+02  4.926D+02
    7    9     0     0  con    0  1.0D+00  1.3D-01  4.080D+02  4.099D+02
    8   10     0     0  con    0  1.0D+00  2.9D-01  1.621D+02  2.827D+02
    9   11     0     0  con    0  1.0D+00  1.8D-01  8.795D+01  2.463D+02
   10   12     0     0  con    0  1.0D+00  2.8D-01  3.583D+01  1.984D+02
   11   13     0     0  con    0  1.0D+00  3.6D-01  2.649D+01  1.626D+02
   12   14     0     0  con    0  1.0D+00  7.6D-01  1.736D+01  1.055D+02
   13   15     0     0  con    0  1.0D+00  8.5D-01  1.069D+01  6.973D+01
   14   16     0     0  con    0  1.0D+00  8.1D-01  9.461D+00  5.244D+01
   15   17     0     0  con    0  1.0D+00  5.8D-01  5.420D+00  3.949D+01
   16   18     0     0  con    0  1.0D+00  5.8D-01  4.860D+00  3.070D+01
   17   19     0     0  con    0  1.0D+00  5.9D-01  3.923D+00  2.506D+01
   18   20     0     0  con    0  1.0D+00  2.0D-01  3.164D+00  2.364D+01
   19   21     0     0  con    0  1.0D+00  2.3D-01  3.207D+00  2.248D+01
   20   22     0     0  con    0  1.0D+00  6.1D-01  2.181D+00  2.089D+01
   21   23     0     0  con    0  1.0D+00  3.4D-01  2.426D+00  2.063D+01
   22   24     0     0  con    0  1.0D+00  2.0D-01  2.411D+00  1.999D+01
   23   25     0     0  con    0  1.0D+00  1.5D-01  2.327D+00  1.960D+01
   24   26     0     0  con    0  1.0D+00  1.5D-01  2.168D+00  1.925D+01
   25   27     0     0      53   58     0     0  con    0  1.0D+00  9.6D-03  4.519D-03  5.002D+00
   54   59     0     0  con    0  1.0D+00  5.7D-03  4.432D-03  5.002D+00
   55   60     0     0  con    0  1.0D+00  6.8D-03  7.445D-03  5.002D+00
   56   61     0     0  con    0  1.0D+00  3.2D-03  4.926D-03  5.002D+00
   57   62     0     0  con    0  1.0D+00  1.8D-   30   32     0     0  con    0  1.0D+00  6.1D-01  1.149D+00  1.606D+01
   31   33     0     0  con    0  1.0D+00  1.5D+00  2.077D+00  1.516D+01
   32   34     0     0  con    0  1.0D+00  8.6D-01  1.061D+00  1.421D+01
   33   35     0     0  con    0  1.0D+00  2.2D-01  6.174D-01  1.360D+01
   34   36     0     0  con    0  1.0D+00  6.3D-01  6.671D-01  1.282D+01
   35   37     0     0  con    0  1.0D+00  1.0D+00  1.175D+00  1.223D+01
   36   38     0     0  con    0  1.0D+00  4.3D-01  8.228D-01  1.154D+01
   37   39     0     0  con    0  1.0D+00  5.1D-01  6.816D-01  1.111D+01
   38   40     0     0  con    0  1.0D+00  5.4D-01  6.403D-01  1.078D+01
   39   41     0     0  con    0  1.0D+00  7.0D-01  6.628D-01  1.035D+01
   40   42     0     0  con    0  1.0D+00  1.0D+00  5.199D-01  1.003D+01
   41   43     0     0  con    0  1.0D+00  1.7D-01  3.385D-01  9.782D+00
   42   44     0     0  con    0  1.0D+00  1.6D-01  2.204D-01  9.637D+00
   43   45     0     0  con    0  1.0D+00  1.9D-01  2.376D-01  9.529D+00
   44   46     0     0  con    0  1.0D+00  4.9D-01  4.037D-01  9.388D+00
   45   47     0     0  con    0  1.0D+00  2.4D-01  4.976D-01  9.332D+00
   46   48     0     0  con    0  1.0D+00  6.8D-02  1.520D-01  9.285D+00
   47   49     0     0  con    0  1.0D+00  6.1D-02  1.389D-01  9.265D+00
   48   50     0     0  con    0  1.0D+00  9.1D-02  2.016D-01  9.242D+00
   49   51     0     0  con    0  1.0D+00  1.4D-01  1.664D-01  9.211D+00
   50   53     0     0  con    1  4.1D-01  1.0D-01  1.147D-01  9.200D+00
   51   54     0     0  con    0  1.0D+00  5.7D-02  9.481D-02  9.188D+00
   52   55     0     0  con    0  1.0D+00  2.5D-02  1.017D-01  9.183D+00
   53   56     0     0  con    0  1.0D+00  3.1D-02  9.701D-02  9.178D+00
   54   57     0     0  con    0  1.0D+00  5.4D-02  6.243D-02  9.172D+00
   55   58     0     0  con    0  1.0D+00  5.5D-02  5.078D-02  9.170D+00
   56   59     0     0  con    0  1.0D+00  1.8D-02  2.912D-02  9.168D+00
   57   60     0     0  con    0  1.0D+00  6.6D-03  1.847D-02  9.168D+00
   58   61     0     0  con    0  1.0D+00  1.6D-02  2.271D-02  9.167D+00
   59   62     0     0  con    0  1.0D+00  2.5D-02  8.643D-02  9.166D+00
   60   63     0     0  con    0  1.0D+00  1.2D-02  1.941D-02  9.165D+00
   61   64     0     0  con    0  1.0D+00  4.7D-03  1.258D-02  9.165D+00
   62   65     0     0  con    0  1.0D+00  7.8D-03  1.449D-02  9.165D+00
   63   66     0     0  con    0  1.0D+00  8.7D-03  1.899D-02  9.165D+00
   64   67     0     0  con    0  1.0D+00  1.5D-02  1.526D-02  9.165D+00
   65   68     0     0  con    0  1.0D+00  9.4D-03  8.767D-03  9.164D+00
   66   69     0     0  con    0  1.0D+00  2.5D-03  9.972D-03  9.164D+00
   67   70     0     0  con    0  1.0D+00  2.9D-03  1.160D-02  9.164D+00
   68   71     0     0  con    0  1.0D+00  6.0D-03  1.113D-02  9.164D+00
   69   72     0     0  con    0  1.0D+00  1.3D-02  1.704D-02  9.164D+00
   70   73     0     0  con    0  1.0D+00  4.2D-03  9.181D-03  9.164D+00
   71   74     0     0  con    0  1.0D+00  2.9D-03  6.483D-03  9.164D+00
   72   75     0     0  con    0  1.0D+00  6.0D-03  6.401D-03  9.164D+00
   73   76     0     0  con    0  1.0D+00  8.4D-03  5.515D-03  9.164D+00
   74   77     0     0  con    0  1.0D+00  1.8D-02  2.873D-02  9.164D+00
   75   78     0     0  con    0  1.0D+00  4.4D-03  3.370D-03  9.164D+00
   76   79     0     0  con    0  1.0D+00  2.1D-03  5.201D-03  9.164D+00
   77   80     0     0  con    0  1.0D+00  9.1D-03  4.231D-03  9.164D+00
   78   81     0     0  con    0  1.0D+00  7.9D-03  5.718D-03  9.164D+00
   79   82     0     0  con    0  1.0D+00  8.9D-04  2.660D-03  9.164D+00
   80   83     0     0  con    0  1.0D+00  2.2D-03  2.255D-03  9.164D+00
   81   84     0     0  con    0  1.0D+00  3.4D-03  2.034D-03  9.164D+00
   19   21     0     0  con    0  1.0D+00  2.0D-01  8.533D+00  4.701D+01
   20   22     0     0  con    0  1.0D+00  4.0D-01  6.842D+00  3.795D+01
   21   23     0     0  con    0  1.0D+00  6.7D-01  5.343D+00  3.026D+01
   22   24     0     0  con    0  1.0D+00  2.1D-01  3.014D+00  2.895D+01
   23   25     0     0  con    0  1.0D+00  7.6D-02  2.430D+00  2.830D+01
   87   91     0     0  con    1  3.3D-01  8.0D-04  1.957D-03  9.164D+00
   88   92     0     0  con    0  1.0D+00  8.0D-04  6.506D-04  9.164D+00
   89   93     0     0  con    0  1.0D+00  6.5D-04  4.081D-04  9.164D+00
   90   94     0     0  con    0  1.0D+00  6.5D-04  5.587D-04  9.164D+00
   91   95     0     0  con    0  1.0D+00  9.8D-04  7.940D-04  9.164D+00
   92   96     0     0  con    0  1.0D+00  2.4D-04  2.311D-04  9.164D+00
   93   97     0     0  con    0  1.0D+00  8.0D-05  1.846D-04  9.164D+00
   94   98     0     0  con    0  1.0D+00  1.4D-04  2.000D-04  9.164D+00
   95   99     0     0  con    0  1.0D+00  2.9D-04  1.800D-04  9.164D+00
   96  100     0     0  con    0  1.0D+00  3.5D-04  2.812D-04  9.164D+00
   97  101     0     0  con    0  1.0D+00  1.1D-04  1.309D-04  9.164D+00
   98  102     0     0  con    0  1.0D+00  4.0D-05  1.231D-04  9.164D+00

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 1.123E+01 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.721D+04  1.217D+04
    1    3     1     0  ---    1  4.6D-06  3.2D-01  1.334D+04  1.048D+04
    2    4     0     0  con    0  1.0D+00  1.1D-01  1.065D+04  7.762D+03
    3    5     0     0  con    0  1.0D+00  4.1D-01  3.024D+03  2.425D+03
    4    6     0     0  con    0  1.0D+00  1.5D-01  1.749D+03  1.783D+03
    5    7     0     0  con    0  1.0D+00  1.9D-01  8.335D+02  1.381D+03
    6    8     0     0  con    0  1.0D+00  1.6D-01  4.277D+02  1.234D+03
    7    9     0     0  con    0  1.0D+00  1.2D-01  2.399D+02  1.177D+03
    8   10     0     0  con    0  1.0D+00  1.8D-01  7.723D+01  1.115D+03
    9   11     0     0  con    0  1.0D+00  1.2D-01  5.946D+01  1.092D+03
   10   12     0     0  con    0  1.0D+00  1.9D-01  1.081D+02  1.058D+03
   11   13     0     0  con    0  1.0D+00  3.8D-01  1.479D+02  9.968D+02
   12   14     0     0  con    0  1.0D+00  9.8D-01  1.037D+02  8.922D+02
   13   16     0     0  con    1  2.8D-01  2.7D-01  6.854D+01  8.636D+02
   14   17     0     0  con    0  1.0D+00  3.1D-01  6.772D+01  8.292D+02
   15   18     0     0  con    0  1.0D+00  1.0D+00  5.539D+01  7.587D+02
   16   19     0     0  con    0  1.0D+00  3.2D-01  6.438D+01  7.370D+02
   17   20     0     0  con    0  1.0D+00  1.0D-01  3.592D+01  7.167D+02
   18   21     0     0  con    0  1.0D+00  2.6D-01  3.478D+01  7.011D+02
   19   22     0     0  con    0  1.0D+00  7.8D-01  3.416D+01  6.709D+02
   20   23     0     0  con    0  1.0D+00  7.5D-01  4.353D+01  6.628D+02
   21   24     0     0  con    0  1.0D+00  9.0D-02  2.285D+01  6.442D+02
   22   25     0     0  con    0  1.0D+00  1.9D-01  2.635D+01  6.338D+02
   23   26     0     0  con    0  1.0D+00  3.1D-01  2.602D+01  6.220D+02
   24   27     0     0  con    0  1.0D+00  4.3D-01  2.086D+01  6.086D+02
   25   28     0     0  con    0  1.0D+00  7.8D-01  4.236D+01  5.962D+02
   26   29     0     0  con    0  1.0D+00  2.3D-01  2.345D+01  5.855D+02
   27   30     0     0  con    0  1.0D+00  1.1D-01  1.583D+01  5.807D+02
   28   31     0     0  con    0  1.0D+00  2.7D-01  2.374D+01  5.736D+02
   29   32     0     0      76   83     0     0  con    0  1.0D+00  1.1D-01  1.699D-01  1.166D+01
   77   84     0     0  con    0  1.0D+00  2.9D-02  1.515D-01  1.165D+01
   78   86     0     0  con    1  3.7D-01  3.4D-02  2.503D-01  1.164D+01
   79   87     0     0  con    0  1.0D+00  2.0D-02  1.703D-01  1.164D+01
   80   88     0     0  con    0  1.0D+00  4.1D-   34   37     0     0  con    0  1.0D+00  5.5D-01  3.475D+01  5.371D+02
   35   38     0     0  con    0  1.0D+00  6.0D-02  1.756D+01  5.323D+02
   36   39     0     0  con    0  1.0D+00  1.5D-01  1.257D+01  5.297D+02
   37   40     0     0  con    0  1.0D+00  1.9D-01  1.232D+01  5.271D+02
   38   41     0     0  con    0  1.0D+00  5.1D-01  1.339D+01  5.230D+02
   39   42     0     0  con    0  1.0D+00  4.4D-01  1.594D+01  5.209D+02
   40   43     0     0  con    0  1.0D+00  1.1D-01  9.493D+00  5.185D+02
   41   44     0     0  con    0  1.0D+00  6.0D-02  7.573D+00  5.173D+02
   42   45     0     0  con    0  1.0D+00  1.2D-01  7.875D+00  5.159D+02
   43   46     0     0  con    0  1.0D+00  3.3D-01  2.266D+01  5.136D+02
   44   47     0     0  con    0  1.0D+00  3.3D-01  8.990D+00  5.112D+02
   45   48     0     0  con    0  1.0D+00  1.4D-01  8.348D+00  5.096D+02
   46   49     0     0  con    0  1.0D+00  2.6D-01  9.108D+00  5.074D+02
   47   50     0     0  con    0  1.0D+00  3.2D-01  1.087D+01  5.072D+02
   48   51     0     0  con    0  1.0D+00  3.5D-02  8.213D+00  5.053D+02
